Year,Month,Lond,Latd,School,Bet_cp,Skj_cp,Yft_cp,Sum_cp,Chla,SSHA,SST
1998,2,171.5,-4.5,2.5,0.065,16.28,2.865,19.21,0.09267778,-6.03076923,28.45555556
1998,1,156.5,-2.5,3.25,0.1175,16.305,0.5125,16.9375,0.07586667,-2.3953125,29.38235294
1998,7,163.5,-7.5,2,0.76666667,16.35666667,3.32333333,20.44666667,0.15450909,-10.30689655,28.325
1998,1,153.5,0.5,3,0,16.39,0,16.39,0.116275,-6.90652174,28.11666667
1998,1,157.5,-3.5,4,2.35666667,16.47333333,8.51666667,27.34333333,0.08289375,1.87941176,29.02058824
1998,3,158.5,-4.5,3,0,16.48,0,16.48,0.1057375,-6.125,28.76666667
1998,3,144.5,4.5,5,0,16.57,0,16.57,0.0946,-2.79836066,28.35
1998,7,157.5,3.5,3,0,16.6,0,16.6,0.09793125,-5.57014925,29.42083333
1998,7,148.5,5.5,4,0.025,16.655,0.105,16.785,0.0740125,0.99090909,29.6875
1998,11,168.5,4.5,1,0.76,16.67,32.57,50,0.15836667,0.44102564,28.152
1998,1,168.5,-4.5,3,0.94,16.67,4.06,21.67,0.08656667,-3.225,29.07
1998,9,155.5,3.5,3,0.78,16.67,3.39,20.83,0.0709875,4.13111111,29.89
1998,8,147.5,4.5,3,0,16.67,0,16.67,0.0541,0.24861111,30
1998,5,163.5,-4.5,2,3.56,16.73,18.3,38.585,0.06270833,2.30869565,29.195
1998,1,149.5,0.5,4,0.27,16.775,1.195,18.245,0.105925,-8.79438202,28.7
1998,7,163.5,-3.5,3,0,16.81,0,16.81,0.08533125,-4.11363636,28.97083333
1998,7,179.5,-0.5,1,0,16.81,0,16.81,0.296025,-5.03956044,27.59583333
1998,4,152.5,-7.5,1,0.02,17.08,0.67,17.77,0.10705,-11.33913043,29.32
1998,11,151.5,3.5,4,0,17.085,0,17.085,0.07595,3.54712644,29.6625
1998,11,164.5,1.5,2,0.43,17.155,18.47,36.055,0.186825,1.24848485,28.52
1998,9,174.5,2.5,3,0.006,17.244,0.29,17.54,0.13660833,-4.08547009,29.04166667
1998,2,169.5,-5.5,2.5,0.595,17.315,25.49,43.4,0.09874286,-0.27058824,28.5
1998,3,164.5,-6.5,3,0,17.36,0,17.36,0.1175875,-5.64705882,28.45
1998,2,165.5,-6.5,1,0,17.39,0,17.39,0.10679167,-8.00185185,28.14782609
1998,10,154.5,0.5,3,0,17.39,0,17.39,0.12060625,-2.71058824,29.30833333
1998,3,142.5,2.5,5,0,17.45,0,17.45,0.11083125,-4.55283019,28.54583333
1998,9,162.5,5.5,3,0,17.5,0,17.5,0.07226667,5.85294118,29.505
1998,11,145.5,4.5,5,0,17.54,0,17.54,0.040125,1.26056338,30.165
1998,12,168.5,-3.5,2,0,17.58,0,17.58,0.08563636,2.87586207,29.385
1998,6,161.5,-6.5,2,0.14,17.61333333,1.27,19.02333333,0.13295625,-1.70769231,29.05416667
1998,8,171.5,3.5,2,0.005,17.71,0.27,17.985,0.144075,-1.48717949,29.03333333
1998,1,147.5,-1.5,3.5,0.14,17.725,0.6,18.465,0.10695556,-2.93548387,29.07115385
1998,12,162.5,3.5,3,0,17.73,0,17.73,0.07696667,1.73448276,29.36
1998,4,170.5,-6.5,2,0.85,17.755,36.485,55.09,0.1165125,9.07916667,29
1998,4,167.5,-6.5,2,0.41,17.76,1.775,19.945,0.107275,-13.725,28.975
1998,4,164.5,-7.5,3.25,0.185,17.81,7.88,25.875,0.11471667,3.30333333,29.19583333
1998,2,166.5,-5.5,2,2.075,17.895,15.875,35.845,0.10575385,-7.92916667,28.3375
1998,3,143.5,2.5,4,0,17.955,0,17.955,0.12199375,-7.27909091,28.47083333
1998,3,154.5,-1.5,1,0.21,18.04,8.81,27.06,0.08005833,5.68235294,28.995
1998,5,152.5,-7.5,3,0.04,18.115,1.77,19.925,0.14480833,-12.13692308,29.475
1998,5,153.5,-7.5,3,0.085,18.12,3.54,21.74,0.1366,-8.86438356,29.38333333
1998,11,167.5,3.5,1,0.77,18.17,32.98,51.92,0.159075,3.83103448,28.36666667
1998,5,152.5,-6.5,3,0.19333333,18.21666667,5.34333333,23.75333333,0.12385625,-9.51333333,29.86
1998,5,163.5,-5.5,3,0.57,18.24,2.47,21.28,0.0774,-1.14210526,28.83857143
1998,4,155.5,-4.5,2,0.05,18.25,2.135,20.435,0.07884167,-1.99555556,28.944
1998,7,162.5,-0.5,3,0.66333333,18.25666667,3.88666667,22.80666667,0.1568,-5.03409091,29.1
1998,2,159.5,-6.5,1,0.28,18.29,11.92,30.49,0.117925,-5.58974359,28.84137931
1998,5,164.5,-6.5,3,0,18.29,0,18.29,0.10757143,4.09230769,28.87285714
1998,3,155.5,-7.5,2,0.19,18.335,8.12,26.645,0.105,-3.39166667,29.4
1998,6,160.5,-6.5,3.25,0.1475,18.3725,1.13,19.6475,0.18261875,-7.90862069,29.02083333
1998,2,161.5,-5.5,2,0.235,18.41,10.115,28.76,0.10120667,2.90769231,28.55
1998,5,160.5,-0.5,3,0,18.52,0,18.52,0.20195625,-16.30714286,28.425
1998,5,161.5,-0.5,1,0,18.52,0,18.52,0.201025,-10.6137931,28.1875
1998,8,146.5,4.5,3,0,18.57,0,18.57,0.05233333,2.244,30.156
1998,11,152.5,2.5,2,0.18,18.585,7.615,26.38,0.07876875,2.70769231,29.615
1998,3,155.5,-9.5,2.66666667,1.57666667,18.60666667,11.66,31.84333333,0.068725,-5.76623377,29.61
1998,6,162.5,-2.5,1,0,18.64,0,18.64,0.14209167,2.2212766,29.425
1998,12,164.5,0.5,2.5,0.63,18.7375,16.2525,35.6225,0.14426875,3.36326531,28.625
1998,3,162.5,-4.5,2,0,18.79,0,18.79,0.11467143,2.89264706,28.68947368
1998,2,163.5,-6.5,2,0,18.835,0,18.835,0.08089375,-2.51014493,28.26774194
1998,5,153.5,-5.5,3,0.06666667,18.84,2.83333333,21.73666667,0.12535833,-5.56315789,29.78333333
1998,2,148.5,3.5,3,0.59,19.05,2.58,22.22,0.1104875,-5.14042553,28.2875
1998,4,163.5,-6.5,3.25,0.23,19.06,3.9675,23.255,0.1159,-21.15060241,29.35833333
1998,6,177.5,1.5,2,0,19.165,0,19.165,0.24708889,-5.13833333,28.695
1998,6,168.5,-1.5,1,0,19.2,0,19.2,0.19306667,0,28.746
1998,5,159.5,-5.5,4,0,19.215,0,19.215,0.14075833,-4.78275862,29.16521739
1998,8,176.5,3.5,3,0.022,19.218,0.946,20.188,0.1521625,0.27352941,28.60416667
1998,8,179.5,3.5,1,0.11,19.23,4.7,24.04,0.1365625,-2.31176471,28.59583333
1998,6,168.5,-2.5,3,0,19.23,0,19.23,0.08730833,0.39375,29.315
1998,7,149.5,5.5,3,0.12,19.26,0.52,19.9,0.0753125,1.96388889,29.595
1998,4,165.5,-9.5,2,2.945,19.275,21.415,43.635,0.14756667,-16.73333333,28.67
1998,3,161.5,-3.5,3,0,19.29,0,19.29,0.07306667,-1.12258065,28.5609375
1998,10,169.5,1.5,1,0.15,19.31,6.29,25.75,0.23531667,4.90487805,27.57
1998,4,157.5,-5.5,4,0,19.35,0,19.35,0.06093125,1.95637584,29.03333333
1998,4,158.5,-5.5,3,0.065,19.38,2.765,22.21,0.08875,10.996,29.32916667
1998,4,152.5,-8.5,2.5,0,19.39,0,19.39,0.10597333,-4.38219178,29.46346154
1998,6,161.5,-0.5,1,0,19.43,0.15,19.59,0.16254375,0.04603175,29.05833333
1998,8,178.5,5.5,1,0,19.61,0,19.61,0.10835,0.47894737,28.665
1998,6,159.5,-5.5,3,1.84,19.69,8,29.53,0.118475,-5.45,29.38043478
1998,3,140.5,2.5,3,0.01333333,19.73666667,0.05666667,19.80666667,0.12338125,-5.94853801,28.52083333
1998,10,170.5,2.5,1,0.04,19.77,1.61,21.42,0.19528125,-4.91153846,28.08333333
1998,6,162.5,-4.5,2,0,19.815,0,19.815,0.08913333,9.66122449,29.4
1998,11,166.5,2.5,2,0.105,19.865,4.445,24.415,0.1662375,-4.33396226,28.31666667
1998,6,161.5,-4.5,2,0,19.93666667,0,19.93666667,0.08484167,2.08611111,29.525
1998,9,178.5,3.5,2,0.255,19.96,10.86,31.07,0.1322125,1.28823529,28.63
1998,2,171.5,-5.5,2.5,0.285,20,12.215,32.5,0.10293333,-8.66463415,28.70172414
1998,5,147.5,-0.5,3,0,20,0,20,0.108425,-5.234375,29.76666667
1998,6,176.5,2.5,3,0,20,0,20,0.2341125,-2.025,28.69583333
1998,6,161.5,-5.5,2.75,0,20.0025,0,20.0025,0.07695,2.35897436,29.65833333
1998,11,154.5,2.5,3,0.008,20.048,0.32,20.374,0.1090125,-0.87662338,29.09166667
1998,4,159.5,-3.5,2,0.455,20.065,1.98,22.5,0.06765,-3.3,29.045
1998,2,155.5,-2.5,3,0.16,20.07,0.68,20.9,0.0825375,-10.10784314,28.725
1998,11,161.5,4.5,1,0,20.08,0,20.08,0.087325,4.27032967,29.405
1998,4,162.5,-8.5,3,0,20.16,0,20.16,0.15393333,-23.59333333,29.02
1998,11,163.5,-0.5,3,0,20.23,0,20.23,0.1532875,-1.37173913,28.85416667
1998,6,160.5,-1.5,1,0,20.32,0,20.32,0.11294167,0.8125,29.44
1998,9,178.5,2.5,1,0.05,20.35,1.99,22.39,0.148,0.71212121,28.35
1998,7,160.5,-5.5,3,0.025,20.45,1,21.47,0.10247333,-8.42222222,28.68857143
1998,10,159.5,2.5,2.66666667,0.27333333,20.46666667,1.18666667,21.93,0.12835833,-4.01132075,29.34
1998,6,158.5,-6.5,2.5,0.17,20.4825,2,22.6575,0.12624375,6.56363636,29.00416667
1998,4,166.5,-6.5,3,0.25,20.52,1.06,21.83,0.107225,-9.20487805,29.18571429
1998,6,160.5,-5.5,2.5,0.0625,20.6025,0.66,21.325,0.093325,-1.12954545,29.62916667
1998,4,156.5,-3.5,3,0.09666667,20.68,4.15333333,24.93,0.07125833,-3.76176471,29.20416667
1998,3,145.5,2.5,3,0,20.71,0,20.71,0.11959375,-3.28924731,28.475
1998,7,155.5,3.5,1,0,20.72,0,20.72,0.0801125,-1.66455696,29.635
1998,10,167.5,4.5,2.5,0.33,20.755,14.17,35.255,0.11458333,4.14134615,29.18
1998,3,156.5,-8.5,2,0.21,20.82,8.935,29.965,0.0914,-7.56071429,29.04705882
1998,4,145.5,5.5,3,0,20.9,0,20.9,0.108675,-1.6,28.44583333
1998,11,143.5,3.5,5,0,20.98,0,20.98,0.0387,3.55319149,30.075
1998,1,145.5,-0.5,4,0,21.055,0,21.055,0.21241875,-6.24576271,28.90147059
1998,1,146.5,-1.5,3.5,0.265,21.08,0.845,22.19,0.221625,1.31944444,28.605
1998,6,164.5,-7.5,2,0.045,21.15,1.88,23.075,0.12634167,-11.55454545,28.87916667
1998,7,175.5,1.5,1,0.1,21.19,4.14,25.42,0.197375,4.62941176,28.674
1998,3,160.5,-3.5,3,0.13,21.37,5.58,27.08,0.06715333,-3.14074074,28.92083333
1998,4,161.5,-4.5,2.66666667,0.05666667,21.40333333,2.44666667,23.91,0.07385833,0,29.265
1998,10,165.5,0.5,1,0.24,21.46,10.48,32.19,0.25485,-10.14827586,27.905
1998,3,148.5,2.5,2.66666667,0.21333333,21.49333333,9.15666667,30.86333333,0.15383125,-7.74946237,28.18333333
1998,2,163.5,-8.5,1,0.17,21.5,7.31,28.97,0.09335333,-7.30597015,28.72272727
1998,1,159.5,-1.5,2.66666667,0.38,21.51666667,8.00666667,29.90333333,0.08792222,-1.6,29.226
1998,1,181.5,-3.5,2,0.035,21.53,1.565,23.135,0,-0.59824561,29.35862069
1998,11,150.5,3.5,5,0,21.58,0,21.58,0.070075,1.75714286,29.87916667
1998,5,152.5,-8.5,1,0.17,21.74,7.08,28.99,0.13355333,-3.94754098,29.38846154
1998,4,161.5,-6.5,3,0.12666667,21.75666667,0.61333333,22.49666667,0.122775,0,29.275
1998,9,174.5,4.5,2,0.02,21.84,0.81,22.67,0.11862222,2.03333333,29.365
1998,4,155.5,-2.5,1,0.08,21.9,3.57,25.55,0.07310625,-4.88965517,29.195
1998,4,156.5,-2.5,3,0,21.9,0,21.9,0.07431667,-4.10135135,29.2375
1998,10,158.5,4.5,3,0.02,21.965,0.86,22.845,0.071175,5.46034483,29.695
1998,10,170.5,3.5,1,0,21.98,0,21.98,0.1673375,0.15357143,28.79583333
1998,12,150.5,3.5,5,0,22.06,0,22.06,0.06394167,1.86585366,29.8125
1998,2,157.5,-3.5,4,0.39,22.1,1.7,24.19,0.08994667,2.20714286,28.35
1998,12,152.5,3.5,1,0,22.14,0,22.14,0.0646875,-1.415,29.88
1998,2,145.5,1.5,5,0,22.22,0,22.22,0.17499167,-8.59605263,27.995
1998,5,161.5,-4.5,2,0.045,22.255,1.945,24.25,0.05368333,12.6,29.19
1998,1,164.5,-5.5,1,1.02,22.3,43.59,66.91,0.13115,4.81470588,29.425
1998,10,166.5,1.5,2,1.745,22.315,13.105,37.17,0.188,-3.77164179,28.37
1998,2,164.5,-5.5,2,0.17,22.43,7.32,29.92,0.0747625,6.90294118,28.10454545
1998,8,177.5,1.5,1,0.29,22.44,12.53,35.26,0.18551111,-2.86825397,28.16
1998,4,164.5,-4.5,2.66666667,0.38666667,22.46666667,11.68,34.53333333,0.07015,-1.8483871,29.115
1998,4,145.5,3.5,3,0,22.47,0,22.47,0.1016125,-1.33717949,28.62916667
1998,7,177.5,2.5,2.75,0.8125,22.505,9.3625,32.68,0.16934167,-4.58627451,28.67083333
1998,10,165.5,1.5,2,0.05,22.535,2.095,24.68,0.17762222,-8.40777778,28.362
1998,12,153.5,3.5,4,0,22.705,0,22.705,0.05495833,-2.07888889,29.56666667
1998,6,159.5,-6.5,2.5,0.2075,22.7975,4.9425,27.95,0.16878333,-2.07142857,28.88
1998,7,158.5,1.5,3,0,22.82,0,22.82,0.10525,-0.91764706,29.555
1998,3,148.5,-1.5,3,0,22.86,0,22.86,0.106375,0,29.615
1998,6,161.5,-7.5,2,0.72,23.075,3.125,26.92,0.11186667,-0.24390244,28.74166667
1998,3,148.5,3.5,3,0,23.17666667,0,23.17666667,0.1220375,-5.28571429,28.1875
1998,11,142.5,2.5,5,0,23.31,0,23.31,0.04348125,4.33714286,30.17083333
1998,11,149.5,2.5,5,0,23.39,0,23.39,0.07233125,-0.04042553,29.815
1998,7,163.5,-0.5,1,0.01,23.41,0.49,23.9,0.15434375,-0.63783784,29.01666667
1998,9,172.5,3.5,3,0.03666667,23.51,1.53,25.07666667,0.130475,2.83392857,28.96714286
1998,3,146.5,0.5,3,1.11,23.67,4.81,29.59,0.136075,-13.90819672,28.805
1998,11,164.5,-0.5,2,0.065,23.725,2.83,26.625,0.1741875,-5.93854167,28.45
1998,9,161.5,3.5,3,0,23.81,0,23.81,0.11283125,0.57142857,29.27916667
1998,4,145.5,4.5,3,0,23.88,0,23.88,0.09229167,1.5546875,28.78
1998,8,174.5,1.5,2,0.105,23.99,4.48,28.575,0.17931111,-5.56470588,28.3
1998,1,146.5,0.5,5,0,24,0,24,0.112175,-0.03521127,28.63
1998,1,148.5,1.5,5,0,24,0,24,0.11488333,-11.90909091,28.585
1998,11,163.5,0.5,3,0,24,0,24,0.17505,-1.83645833,28.55
1998,4,167.5,-7.5,3,0.2,24.02,0.89,25.11,0.11661667,-14.29047619,29.525
1998,7,172.5,3.5,1,0.08,24.18,3.4,27.66,0.1924875,-6.28552632,28.92428571
1998,4,160.5,-5.5,3,0,24.19,0,24.19,0.081425,-5.60659341,29.10833333
1998,6,158.5,0.5,1,0,24.31,0,24.31,0.1450375,0.28166667,28.88333333
1998,1,162.5,-4.5,3.25,1,24.375,9.405,34.78,0.08753333,-1.66666667,29.358
1998,1,144.5,-0.5,3.5,0,24.39,0,24.39,0.2302,-6.805,28.83333333
1998,1,155.5,-2.5,3.5,2.215,24.4,7.24,33.845,0.09769333,-5.71976744,28.66730769
1998,5,158.5,-6.5,2.75,0.0425,24.62,1.1325,25.7975,0.2413125,0.03529412,29.125
1998,2,151.5,3.5,3,0.07,24.75666667,3.02666667,27.85333333,0.1468375,-3.0137931,28.09166667
1998,11,169.5,1.5,1,2.08,24.93,89.33,116.34,0.19791667,0.83478261,27.585
1998,2,161.5,-4.5,2.66666667,2.60333333,24.94333333,12.78333333,40.33,0.0746,1.29,28.395
1998,1,166.5,-5.5,2,1.75,25,14.92,41.67,0.11944375,-3.21590909,29.3625
1998,1,150.5,-7.5,4,0.75,25,2.38,28.13,0.1688,2.816,28.65416667
1998,9,157.5,2.5,3,0,25,0,25,0.10729333,-4.99929577,29.64583333
1998,2,158.5,-2.5,3,0,25.08,0,25.08,0.08915,-3.08240741,28.6625
1998,5,157.5,-4.5,3,0.07,25.30333333,0.3,25.67333333,0.0485,1.53962264,29.63
1998,2,157.5,-2.5,2.66666667,0.63,25.39,4.3,30.32,0.09079375,4.46428571,28.64583333
1998,6,162.5,-6.5,3,0.15,25.42,1.77,27.33666667,0.13001667,-16.27922078,29.15
1998,12,164.5,-3.5,2,0.105,25.465,4.525,30.095,0.0489125,0.8172043,29.43333333
1998,11,156.5,3.5,1,0,25.57,0,25.57,0.09095,3.8325,29.40833333
1998,10,162.5,4.5,2.5,0.03,25.66,1.295,26.985,0.10401111,5.06530612,29.472
1998,3,150.5,2.5,3,0,25.72,0,25.72,0.14961667,-2.08235294,28.29583333
1998,2,162.5,-4.5,2,0.48,25.78,6.525,32.785,0.07011111,-1.11125,28.608
1998,9,160.5,3.5,4,0,25.795,0,25.795,0.09165,0.36153846,29.34583333
1998,10,160.5,3.5,3.5,0,25.855,0,25.855,0.10066875,4.45416667,29.6625
1998,5,156.5,-1.5,1,0,25.95,0,25.95,0.08472222,-9.12173913,29.54
1998,6,163.5,-5.5,2,0.305,25.96,13.155,39.425,0.08285,-0.80571429,29.375
1998,7,171.5,4.5,1,0,26.09,0,26.09,0.15602222,-1.01515152,29.06
1998,1,166.5,-4.5,2,1.04,26.11,4.515,31.665,0.10066364,-4.71794872,29.274
1998,12,162.5,0.5,3,0.08666667,26.16,3.74,29.98666667,0.11668333,1.65851064,28.95
1998,4,165.5,-8.5,2.66666667,0.35666667,26.18,4.74,31.27333333,0.14621667,-11.56129032,29.245
1998,4,161.5,-5.5,1,0,26.24,0,26.24,0.09214375,0,29.14166667
1998,1,162.5,-2.5,1,0,26.32,0,26.32,0.08353636,3.03448276,28.91666667
1998,3,138.5,2.5,3,0,26.32,0,26.32,0.12586667,-0.17272727,28.71666667
1998,10,160.5,0.5,1,0,26.49,0,26.49,0.17243125,-3.72886598,28.62083333
1998,1,140.5,1.5,3,0,26.67,0,26.67,0.14011667,-9.06129032,28.69
1998,4,163.5,-5.5,3,0.31333333,26.87,4.07,31.25,0.09681875,-12.47213115,28.94583333
1998,9,165.5,2.5,2,0,26.95,0,26.95,0.1452,-3.59375,29.115
1998,11,152.5,4.5,2,0,26.98,0,26.98,0.07401667,4.93211009,29.478
1998,11,156.5,2.5,1,0,27.43,0,27.43,0.096725,6.46521739,29.53333333
1998,11,163.5,2.5,2,0.55,27.475,2.92,30.94,0.114075,-2.63378378,29.25416667
1998,2,162.5,-7.5,2,0,27.52,0,27.52,0.09873333,-9.75666667,28.64318182
1998,10,160.5,1.5,2.66666667,0.62,27.59333333,2.69,30.90666667,0.15913333,-4.93027523,28.625
1998,10,174.5,5.5,1,0,27.61,0,27.61,0.11831667,1,28.9625
1998,8,147.5,5.5,3,0,27.71,0,27.71,0.0537,4.75821918,30.2125
1998,4,164.5,-6.5,2.66666667,0.23333333,27.72333333,3.21666667,31.17333333,0.10721875,5.02926829,29.34166667
1998,5,156.5,-0.5,5,0,27.78,0,27.78,0.13490833,-8.71666667,29.19583333
1998,5,165.5,-6.5,3,0,27.78,0,27.78,0.08319,-11.54950495,28.815
1998,4,147.5,4.5,3,0.53,28.09,2.28,30.9,0.09213333,-0.28913043,28.6
1998,5,165.5,-4.5,2,0,28.175,0,28.175,0.06958889,6.255,29.244
1998,8,173.5,3.5,2,0.5,28.18,3.615,32.295,0.1488375,-1.03333333,28.67571429
1998,8,172.5,4.5,3,0.676,28.256,3.142,32.072,0.114725,2.99186047,29.245
1998,7,177.5,-0.5,2,0,28.26,0,28.26,0.28863333,0.57407407,28.05833333
1998,11,158.5,1.5,1,0,28.54,0,28.54,0.10760833,0,29.44
1998,2,146.5,2.5,3,0.45,28.57,1.94,30.95,0.113925,-9.5440678,28.21
1998,1,150.5,-0.5,4.5,0.575,28.665,2.61,31.85,0.09021667,-7.78777778,28.6875
1998,5,163.5,-0.5,1,0.16,28.69,7.01,35.86,0.2173625,-2.05263158,27.6625
1998,8,177.5,3.5,3,0.024,28.768,0.586,29.378,0.15445833,-2.00675676,28.475
1998,5,157.5,-6.5,2,0.215,28.805,1.02,30.035,0.2025,-13.28130841,29.1
1998,8,179.5,1.5,1,0,28.85,0,28.85,0.17588333,-4.75135135,28.01
1998,11,164.5,-1.5,1,0.53,28.9,22.59,52.02,0.144725,-3.65818182,28.865
1998,5,160.5,-5.5,3,0.14,28.98,0.60333333,29.72333333,0.075825,-4.5978022,28.99166667
1998,6,163.5,-1.5,3,0.23,29,9.77,39,0.176125,5.86666667,29.145
1998,3,159.5,-6.5,2,0.015,29.07,0.57,29.65,0.150325,-5.29152542,28.15
1998,1,169.5,-5.5,3,1.56,29.17,6.77,37.5,0.1156625,7.14705882,29.48333333
